"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"D1396369C175A333","classic_bike","2023-08-20 12:28:55","2023-08-20 12:31:02","Christiana Ave & Lawrence Ave","15615","Kedzie Ave & Leland Ave","KA1504000126",41.96835449363,-87.7118306675,41.96668636205,-87.7080519806,"member"
"32C0E295FA7C7182","classic_bike","2023-08-01 15:32:49","2023-08-01 15:52:33","Sheridan Rd & Argyle St","13059","Broadway & Barry Ave","13137",41.97328682025979,-87.65475958585739,41.93758231600629,-87.6440978050232,"member"
"FFB6B2518E28C970","electric_bike","2023-08-10 19:53:39","2023-08-10 20:01:48","Sheridan Rd & Argyle St","13059","Sheridan Rd & Irving Park Rd","13063",41.973307133,-87.654575229,41.954245,-87.654406,"member"
"646109931C57554A","classic_bike","2023-08-16 19:35:57","2023-08-16 19:43:12","Clark St & Newport St","632","Broadway & Barry Ave","13137",41.94454,-87.654678,41.93758231600629,-87.6440978050232,"member"
"45BEC6C7A0DE5F14","classic_bike","2023-08-25 16:42:24","2023-08-25 16:54:06","Franklin St & Monroe St","TA1309000007","Desplaines St & Kinzie St","TA1306000003",41.880317,-87.635185,41.888716036,-87.6444478533,"member"
"0668AD9F5F1AE974","classic_bike","2023-08-30 06:28:12","2023-08-30 06:36:00","Ada St & Washington Blvd","13353","Clinton St & Jackson Blvd","638",41.88283,-87.661206,41.878316611830684,-87.64098107814789,"member"
"EF84747E722D14A4","classic_bike","2023-08-17 01:12:14","2023-08-17 01:15:47","Elizabeth St & Randolph St","23001","Ada St & Washington Blvd","13353",41.884336,-87.658902,41.88283,-87.661206,"member"
"BC719B0EDB4091D3","electric_bike","2023-08-20 16:55:16","2023-08-20 16:55:20","Clark St & Newport St","632","Clark St & Newport St","632",41.944509983,-87.654700875,41.94454,-87.654678,"member"
"9C2327966D402BA6","classic_bike","2023-08-08 19:59:33","2023-08-08 19:59:46","Clark St & Newport St","632","Clark St & Newport St","632",41.94454,-87.654678,41.94454,-87.654678,"member"
"5BBA8DEC9E036031","classic_bike","2023-08-27 14:54:19","2023-08-27 15:06:01","Michigan Ave & Jackson Blvd","TA1309000002","Burnham Harbor","15545",41.878005,-87.624144,41.85741178707404,-87.61379152536392,"member"
"AD47664D8C787431","classic_bike","2023-08-14 14:28:42","2023-08-14 14:34:32","State St & Randolph St","TA1305000029","Clark St & Chicago Ave","13303",41.88462107257936,-87.62783423066139,41.89675,-87.63089,"member"
"2CD6759D3A85F25D","electric_bike","2023-08-27 17:43:11","2023-08-27 17:46:17","Calumet Ave & 33rd St","13217","Rhodes Ave & 32nd St","13215",41.8348275,-87.61793233333333,41.836208,-87.613533,"member"
"2E12CB5B00D4D5F6","classic_bike","2023-08-01 12:00:05","2023-08-01 12:12:26","Calumet Ave & 33rd St","13217","MLK Jr Dr & 29th St","TA1307000139",41.8349,-87.61793,41.842052,-87.617,"member"
"78A580740D51D8F9","classic_bike","2023-08-04 13:56:44","2023-08-04 14:11:57","Winchester (Ravenswood) Ave & Balmoral Ave","KA1504000147","Seeley Ave & Roscoe St","13144",41.979762,-87.67753,41.943403,-87.679618,"member"
"B1464BE75076E5E3","classic_bike","2023-08-18 20:25:02","2023-08-18 20:30:28","Wells St & Concord Ln","TA1308000050","Larrabee St & Menomonee St","TA1306000007",41.912133,-87.634656,41.91468,-87.64332,"member"
"7878D9710B225D96","electric_bike","2023-08-17 18:42:29","2023-08-17 19:05:50","State St & Randolph St","TA1305000029","California Ave & Cortez St","17660",41.884512,-87.62800916666667,41.900363,-87.696704,"member"
"EAA110E6E874C2E7","electric_bike","2023-08-09 17:55:02","2023-08-09 17:58:42","State St & Randolph St","TA1305000029","Clinton St & Washington Blvd","WL-012",41.88464716666667,-87.62810983333334,41.88338,-87.64117,"member"
"7477454B9135E4B2","classic_bike","2023-08-24 10:15:17","2023-08-24 10:21:09","Calumet Ave & 33rd St","13217","State St & 35th St","TA1307000129",41.8349,-87.61793,41.8310363140161,-87.62679755687714,"member"
"EFABC4AA5FE3675D","electric_bike","2023-08-10 12:11:54","2023-08-10 12:14:48","Franklin St & Monroe St","TA1309000007","LaSalle St & Jackson Blvd","TA1309000004",41.880183458,-87.635583282,41.878166,-87.631929,"member"
"418F022FF1682428","classic_bike","2023-08-16 16:37:06","2023-08-16 17:05:19","State St & Randolph St","TA1305000029","Morgan St & 31st St","TA1308000046",41.88462107257936,-87.62783423066139,41.8378,-87.65114,"member"
"75482C0C9AEB8B7D","classic_bike","2023-08-26 23:29:13","2023-08-26 23:41:39","Ada St & Washington Blvd","13353","Damen Ave & Thomas St (Augusta Blvd)","TA1307000070",41.88283,-87.661206,41.901315,-87.677409,"member"
"9BF35B2E0ABFC38A","classic_bike","2023-08-14 11:24:19","2023-08-14 13:52:29","Dearborn St & Van Buren St","624","Michigan Ave & Lake St","TA1305000011",41.876268,-87.629155,41.886022,-87.624398,"casual"
"049B22C93E8AFF6F","classic_bike","2023-08-15 21:29:47","2023-08-15 21:55:58","Damen Ave & Melrose Ave","13143","Broadway & Berwyn Ave","13109",41.9406,-87.6785,41.978353,-87.659753,"member"
"8FCF20FFA47850A6","electric_bike","2023-08-04 20:03:51","2023-08-04 20:11:01","Wells St & Concord Ln","TA1308000050","Lincoln Ave & Fullerton Ave","TA1309000058",41.912061572,-87.634678125,41.924161029067626,-87.64638036489487,"member"
"101D7DBF6C13142C","electric_bike","2023-08-17 23:35:19","2023-08-17 23:44:46","Troy St & Grace St","430",,,41.950240016,-87.706329226,41.94,-87.7,"member"
"2F63CB2C0A2D7322","electric_bike","2023-08-27 20:22:26","2023-08-27 20:25:54","LaSalle St & Illinois St","13430",,,41.89088133333333,-87.631763,41.89,-87.62,"member"
"349D7E32DC681BA9","electric_bike","2023-08-07 18:41:50","2023-08-07 18:51:52","LaSalle St & Illinois St","13430",,,41.8909295,-87.631493,41.91,-87.62,"member"
"9E84F0FF2B3C0C2F","electric_bike","2023-08-25 19:00:25","2023-08-25 19:15:18","Western Ave & Winnebago Ave","13068",,,41.915642166666665,-87.68697716666667,41.89,-87.67,"member"
"3A6041AA9D2CED1B","electric_bike","2023-08-23 17:23:33","2023-08-23 17:29:06","Larrabee St & North Ave","TA1306000008",,,41.910162807,-87.643236279,41.91,-87.65,"member"
"EEDD8E6270E1814A","electric_bike","2023-08-04 12:16:55","2023-08-04 12:27:39","Ping Tom Park (East)","20260.0",,,41.858191,-87.63200916666666,41.87,-87.62,"member"
"48804B9E8F3022F6","electric_bike","2023-08-26 06:38:37","2023-08-26 06:49:05","Larrabee St & North Ave","TA1306000008",,,41.910130143,-87.64350152,41.89,-87.62,"member"
"2490A6FEF78D6F49","electric_bike","2023-08-23 16:43:43","2023-08-23 16:43:49","Wolcott Ave & Polk St","TA1309000064",,,41.871258,-87.67360383333333,41.87,-87.67,"member"
"23853008B12CA765","electric_bike","2023-08-14 16:29:02","2023-08-14 16:37:21","Western Ave & Winnebago Ave","13068",,,41.915527225,-87.687063694,41.93,-87.71,"member"
"8D36B59E44C52FC8","electric_bike","2023-08-29 15:20:40","2023-08-29 16:02:15","Wolcott Ave & Polk St","TA1309000064",,,41.871195666666665,-87.673615,41.96,-87.72,"member"
"1462A3E2AFA1D8A5","classic_bike","2023-08-01 19:41:14","2023-08-01 20:14:06","Western Ave & Winnebago Ave","13068","California Ave & Milwaukee Ave","13084",41.91552,-87.687022,41.922695,-87.697153,"member"
"73EA4FC87D22AF55","electric_bike","2023-08-24 18:16:42","2023-08-24 18:25:02","Wolcott Ave & Polk St","TA1309000064",,,41.87129266666667,-87.67350283333333,41.87,-87.66,"member"
"819142E5381CA337","electric_bike","2023-08-28 19:37:14","2023-08-28 19:43:01","Kilpatrick Ave & Parker Ave","358",,,41.930746436,-87.744117379,41.92,-87.74,"member"
"2A7F8F759425B972","electric_bike","2023-08-29 20:41:07","2023-08-29 20:48:48","Stave St & Armitage Ave","13266",,,41.917731762,-87.691415906,41.92,-87.71,"member"
"BBA7B55939F36065","electric_bike","2023-08-26 13:42:02","2023-08-26 14:02:59","Archer (Damen) Ave & 37th St","18022",,,41.826748967,-87.683206797,41.85,-87.64,"member"
"5B0E3B8537BED885","electric_bike","2023-08-12 10:46:29","2023-08-12 10:56:39","Stave St & Armitage Ave","13266",,,41.91771133333334,-87.69147883333333,41.93,-87.68,"member"
"001C5F84DA265874","docked_bike","2023-08-04 12:27:04","2023-08-08 04:46:08","Clark St & Wrightwood Ave","TA1305000014",,,41.929546,-87.643118,,,"casual"
"07E8F2CF07565734","electric_bike","2023-08-18 19:11:19","2023-08-18 19:11:19","Clark St & Wrightwood Ave","TA1305000014",,,41.929616928,-87.643125653,41.93,-87.64,"member"
"F8738713A124CED2","electric_bike","2023-08-18 19:12:18","2023-08-18 19:12:24","Clark St & Wrightwood Ave","TA1305000014",,,41.929704189,-87.64316237,41.93,-87.64,"member"
"DE55782966D614C6","electric_bike","2023-08-19 15:13:24","2023-08-19 15:59:07","Richmond St & 59th St","388",,,41.786616683,-87.697183728,41.78,-87.7,"member"
"1C0374B52B042013","electric_bike","2023-08-19 00:20:57","2023-08-19 01:06:30","Richmond St & 59th St","388",,,41.786633134,-87.697293639,41.78,-87.7,"member"
"0837214F2141F11E","electric_bike","2023-08-25 13:05:12","2023-08-25 13:11:35","Hermitage Ave & Polk St","13080",,,41.871548772,-87.66987133,41.88,-87.66,"member"
"64D40A810BBB5757","electric_bike","2023-08-02 19:12:07","2023-08-02 19:29:52","Clark St & Wrightwood Ave","TA1305000014",,,41.92961016666667,-87.64312116666666,41.96,-87.64,"member"
"201E40280E77D0C1","classic_bike","2023-08-26 12:55:09","2023-08-26 13:02:34","Ashland Ave & Division St","13061","Wood St & Chicago Ave","637",41.90345,-87.667747,41.895634,-87.672069,"member"
"4CB7AF96B6F7EF42","electric_bike","2023-08-22 16:04:30","2023-08-22 16:11:22","Ashland Ave & Division St","13061",,,41.903241992,-87.66776669,41.91,-87.68,"member"
"8A63F9291BF34BDA","electric_bike","2023-08-08 14:36:14","2023-08-08 14:40:15","Blue Island Ave & 18th St","13135",,,41.857455015,-87.661479473,41.85,-87.67,"member"
"7A3068751C5B91F9","electric_bike","2023-08-30 09:05:28","2023-08-30 09:17:49","Clark St & Winnemac Ave","TA1309000035",,,41.97335233333333,-87.66767083333333,41.95,-87.69,"member"
"11E1E08F105E4B37","electric_bike","2023-08-28 22:12:48","2023-08-28 22:39:58","Clark St & Winnemac Ave","TA1309000035",,,41.97332266666667,-87.66779616666666,41.92,-87.68,"member"
"7E3F67FE1AA9A53E","electric_bike","2023-08-03 21:06:13","2023-08-03 21:13:22","Clark St & Wrightwood Ave","TA1305000014",,,41.92950716666667,-87.643179,41.93,-87.66,"member"
"A7ABA39B53A314A0","electric_bike","2023-08-03 21:39:47","2023-08-03 21:50:19","Clark St & Wrightwood Ave","TA1305000014",,,41.92955116666667,-87.643229,41.95,-87.66,"member"
"93E277F28C0CAF6C","electric_bike","2023-08-09 17:20:10","2023-08-09 17:29:30","Clark St & Wrightwood Ave","TA1305000014",,,41.9295455,-87.64313233333333,41.94,-87.64,"member"
